NP score,QED score,SA score,diversity score,drugcandidate score,la,logP score,loss D,loss G,loss RL,loss SL,loss V,novel score,unique score,valid score,wmc_input_to_atom
0.9804162220289167,0.6005645348407239,0.5869124570769406,0.9523812053371611,0.5692377121454024,1.0,0.4791167894210043,-120.35784,77.12572,-0.13231009,0.99767107,0.0010040778,100.0,0.966405890473999,86.91999912261963,0.0023289323
0.9945530017815987,0.5180200654315064,0.33487411452763727,0.5558856188323499,0.35096488589622266,1.0,0.4590459627320996,-119.57979,80.792244,-0.0077318093,0.8974254,0.00016729599,88.71566443949519,2.3756495916852263,53.88000011444092,0.10257459
0.9993092782750813,0.5610537098490671,0.402172146820991,0.4234769659356879,0.5485717021100978,1.0,0.4581049213305528,-124.145164,80.78841,-0.1627176,0.9517957,0.0007338382,100.0,1.0163499779054352,90.52000045776367,0.048204303
0.9987773490323127,0.5562504106930893,0.30739834979327074,0.2984845603739317,0.5190066840320178,1.0,0.44002538878945424,-123.86045,82.66881,-0.053448576,0.89891785,0.00023125364,100.0,0.8457142857142858,87.5,0.101082146
0.9973826127479557,0.5130900137888083,0.1989136906084957,0.5756664598690658,0.20946855775936282,1.0,0.3443801271641232,-87.4706,37.99552,-0.009191067,0.89990747,0.0002100794,100.0,2.85451197053407,21.719999611377716,0.10009253
0.9838600151767373,0.48935545294446336,0.15396514090257768,0.3121798873378974,0.2080604802436481,1.0,0.3916204249133398,-104.2074,80.247215,-0.0021287603,0.95720804,0.00014461798,100.0,4.074074074074074,21.60000056028366,0.042791963
0.9641692323069243,0.5338973045087131,0.267627649893228,0.295051532229123,0.404510760064424,1.0,0.4486808158819628,-110.56139,89.93709,-0.0025823356,0.99905413,0.000121550955,100.0,0.8145363408521302,63.840001821517944,0.0009458661
0.9679696701313548,0.5450988389352075,0.2955281310347728,0.5632469016480088,0.3748286781886748,1.0,0.3893492015286908,-129.61328,77.80012,-0.006961366,0.85699105,0.00018606555,100.0,1.2938372488934287,58.740001916885376,0.14300895
0.9913036624918502,0.5178997056767647,0.2146228177089629,0.5013614353819102,0.38428724968709993,1.0,0.29773425711927376,-134.60245,80.15839,-0.011905723,0.9783858,0.00030072284,100.0,1.4381591562799616,62.58000135421753,0.021614194
0.9998936971465656,0.48972898985105545,0.1739923961572967,0.25070452029686924,0.3833068169819396,1.0,0.28127755369758856,-102.23988,91.77654,-0.004651539,0.95678747,0.00017544086,100.0,1.1860174781523096,64.07999992370605,0.043212533
0.9941305343362109,0.48454934295556357,0.1432053981052995,0.5127199938685078,0.2633190266127289,1.0,0.2829855579453285,-132.87898,76.96411,-0.0081448965,0.9921591,0.00016813642,100.0,5.030071077091307,36.57999932765961,0.007840872
0.8803276788465304,0.5127267131184486,0.5557901000108245,0.5928120557155867,0.37515145307195924,1.0,0.4191326974669601,-134.88728,81.87552,-0.004006973,0.9960582,0.00011098619,100.0,5.7251908396946565,52.399998903274536,0.0039417744
0.9310826996495964,0.4855471454322815,0.34610774497844293,0.786787807583487,0.43765757285759466,1.0,0.33732220366431975,-106.097916,60.807632,-0.032197956,0.9856103,0.0016007135,100.0,4.564533053515215,76.2399971485138,0.014389694
0.9758816786207896,0.49591384515286085,0.25621663396451394,0.511345912657148,0.46840805199595287,1.0,0.29194329480364895,-115.98187,63.04908,-0.0076199877,0.9931797,5.8625115e-05,99.93108201240524,4.135079255685734,87.05999851226807,0.006820321
0.9695352337030001,0.48644293388372206,0.31805870669410297,0.7174859020602234,0.38476809916144944,1.0,0.287895350896358,-118.776245,63.42851,-0.012688327,0.9915695,0.00023921244,99.39873417721519,6.075949367088607,63.200002908706665,0.008430481
0.9742843370648804,0.46041614487374133,0.3961082443167357,0.6454586799812386,0.3572453043556591,1.0,0.25924395043570225,-138.65204,77.63506,-0.15630557,0.9908588,0.0011711128,99.49152542372882,5.220338983050848,58.99999737739563,0.009141207
0.9579018837332527,0.48115136188676055,0.39144540922632576,0.6197747312788986,0.49365114522270015,1.0,0.26197647960831894,-139.76953,81.56028,-0.0063228165,0.96633095,0.00013302689,99.69108561341571,4.744042365401588,90.64000248908997,0.033669055
0.9844365178734537,0.49267247740580883,0.38014006614045875,0.5994062490786761,0.4730031652995238,1.0,0.29686986686818545,8.628437,-64.61185,-0.01291854,0.8905292,0.00023153108,99.50980392156863,3.8748832866479925,85.68000197410583,0.109470785
0.9660565885411805,0.4843034032803594,0.34374183038171136,0.7433319095783361,0.47622036698926695,1.0,0.37523875161543846,-139.45932,86.46852,-0.026139542,0.99656785,0.00013252109,94.06739439962031,3.393450403417181,84.28000211715698,0.0034321547
0.9761955050703177,0.49550369842795655,0.3675745360235718,0.4959770472301005,0.5044514043127054,1.0,0.3584858159281667,-143.74992,90.969765,-0.10545819,0.9944648,0.010482995,98.27242524916943,3.145071982281285,90.2999997138977,0.0055351853
0.9678276610981292,0.5069104961478853,0.34770587033474415,0.4533150664641417,0.5253418446274299,1.0,0.37530897518582107,-138.10994,89.28713,-0.105385415,0.9996282,0.011110072,100.0,2.7924362357080037,90.9600019454956,0.00037181377
0.9663036984539651,0.4971372199454894,0.42527101172881515,0.46166510328874766,0.50107027636094,1.0,0.33287852550659164,-146.13522,87.00327,-0.02684171,0.9047947,0.00015752944,99.97724687144482,3.367463026166098,87.90000081062317,0.09520531
0.9847864817846852,0.49786437509630893,0.4174015814360798,0.4719503382588859,0.49089080421665704,1.0,0.3190334546798277,-80.009674,25.549511,-0.0894877,0.8208275,0.00017703934,100.0,3.127187864644107,85.69999933242798,0.17917252
0.9877150639840448,0.4677062051146466,0.467576963707647,0.4543733594405708,0.4599255742348788,1.0,0.33216974519736014,-153.49352,62.898754,-0.05077013,0.9995851,0.00202127,99.87033195020747,3.6047717842323648,77.12000012397766,0.00041490793
0.994409366734919,0.5009660244648061,0.4244173002460381,0.4926726807277885,0.5060103132874748,1.0,0.3391606942130048,0.2982483,73.79605,-0.0067854794,0.6177615,0.00021055792,99.92931196983977,3.157398680490104,84.8800003528595,0.3822385
0.9908122370554682,0.5145604166822583,0.3638080618759773,0.531970843290977,0.5146939950902168,1.0,0.33932298850502796,0.10933685,73.1391,-0.15197593,0.992814,3.5897014e-05,99.90785533287261,3.31720801658604,86.82000041007996,0.0071859956
0.9908789742266739,0.5188888806522274,0.37560650047177835,0.5456163329935133,0.5232363164018463,1.0,0.3418123736818342,-11.010239,85.317764,-0.1104425,0.9856749,9.410025e-05,99.97724687144482,3.4357224118316267,87.90000081062317,0.014325082
0.9906012353513707,0.5220221577777623,0.38443503870946377,0.6003271837076574,0.5318583837948536,1.0,0.34207005229146037,-8.868835,83.79912,-0.1513647,0.97575176,0.0013514006,99.82026510896428,3.347562345540328,89.02000188827515,0.024248242
0.9886730487292966,0.5242808197281884,0.4097974695360179,0.5787046467990435,0.5364748090833676,1.0,0.34189631486393035,0.58976746,75.29667,-0.15953499,0.7703333,7.469965e-05,99.9548532731377,3.2054176072234766,88.59999775886536,0.22966671
0.9873649574951014,0.5250944278543173,0.41804072512403223,0.6632596709712718,0.5393022743604433,1.0,0.344318411673767,-0.13581085,77.180115,-0.051350113,0.72858477,0.0008347941,99.93240198287518,3.402433528616494,88.76000046730042,0.27141523
0.9856786561077708,0.5271169035496568,0.4289744491060611,0.6628277220882617,0.5408772263008814,1.0,0.34447494508720056,-0.4316101,77.73523,-0.13228893,0.98247737,0.0029278034,99.88705669753783,3.4334763948497855,88.53999972343445,0.017522633
0.9850693130570239,0.5274433297919436,0.42501708748471856,0.6695394940520332,0.5437320492564459,1.0,0.3432294021757656,-1.0208817,78.66684,-0.113958955,0.7756008,0.0017980246,99.97756338344178,3.1635629347094456,89.13999795913696,0.22439921
0.9825393581514191,0.5258376108866157,0.423601171954724,0.6108866046972551,0.5411185956096465,1.0,0.34308086241164654,-1.7118301,80.40634,-0.1358139,0.99180216,4.569962e-05,99.88753936122357,3.2613585245164196,88.919997215271,0.008197844
0.9805473108701571,0.5207038020824776,0.4155257578243137,0.5707394135253435,0.537066123006722,1.0,0.3343143110097926,-0.9046707,79.72803,-0.07906065,0.9436879,8.0502774e-05,99.95490417136415,2.9988726042841036,88.7000024318695,0.056312084
0.9785044119341667,0.5172294681939265,0.4051134263257503,0.588769324333228,0.5340614333708592,1.0,0.33209875912075654,-0.42604065,78.8002,-0.016228136,0.7302879,0.00012011238,99.93243243243242,3.288288288288288,88.80000114440918,0.2697121
0.9760397571072289,0.5145620880892393,0.4028107895850224,0.544445010178476,0.53348899690267,1.0,0.33025508276274407,-2.3508224,80.38884,-0.14952967,0.92034423,0.0015558522,99.93255395683454,3.439748201438849,88.95999789237976,0.07965577
0.9753759484381294,0.5126979433173768,0.39167054237000715,0.5991345148563403,0.534882373540589,1.0,0.32839011198029583,-1.515152,80.54418,-0.038519863,0.91875625,0.00074611756,100.0,3.184855233853007,89.80000019073486,0.08124375
0.970704787974839,0.5126411632752091,0.39310071115133316,0.5461596240347003,0.537237429261146,1.0,0.3270612453847326,-0.8164139,77.656136,-0.11631998,0.9653555,0.0001375166,99.97787121044479,3.3414472228369108,90.38000106811523,0.034644485
0.9688109291339035,0.5108957246631611,0.38834417963946416,0.5685819009349208,0.5360945447896728,1.0,0.32704850886095294,-4.1323624,73.83708,-0.07263383,0.9868873,0.0034127415,99.93400791904972,3.3216014078310603,90.92000126838684,0.013112724
0.9606894862188133,0.508931155946087,0.38947268197363616,0.6156838405789992,0.5367027543900834,1.0,0.32674111615377444,-7.8962784,71.634155,-0.020368706,0.9610809,4.371453e-05,99.9562363238512,3.2603938730853392,91.39999747276306,0.03891909
0.9495242679485355,0.506840761896308,0.424730426055474,0.6762493713398826,0.44121164770126836,1.0,0.3411188999105197,-11.823093,70.14471,-0.20580111,0.8537672,0.00041863357,99.94177583697234,4.192139737991266,68.69999766349792,0.14623278
0.9744487243211165,0.5183457792386933,0.34900674834934814,0.5447392014248893,0.2978128064735562,1.0,0.38012269716086117,-36.512184,69.23371,-0.013905994,0.88331735,0.0002172198,99.9507146377526,5.618531296205028,40.58000147342682,0.11668265
0.9766214930292175,0.48082650517430936,0.37387299899528603,0.5003956575004096,0.4003839923522752,1.0,0.33364987440085453,-67.47001,65.88338,-0.016447352,0.9751483,0.00027521988,100.0,4.648985959438377,64.0999972820282,0.02485168
0.9921833269366577,0.48006197576772075,0.27865824630399033,0.4016346819108555,0.3640501983339452,1.0,0.25490291721001523,-5.253586,70.66844,-0.01939522,0.996603,0.00045144433,100.0,4.200819672131147,58.560001850128174,0.003396988
0.9650830297525554,0.49110761832060357,0.32584861943092364,0.5900213957988549,0.3752567007664393,1.0,0.29142983129875266,-91.771,72.37762,-0.031922188,0.90099293,0.0011483368,99.93386243386243,3.869047619047619,60.47999858856201,0.09900707
0.9924654499723031,0.477945650142215,0.23068998138103577,0.386209964984497,0.4337811124962607,1.0,0.3605589020078488,-94.04173,83.11955,-0.006305231,0.99990946,3.731538e-05,99.68404423380727,4.1864139020537126,75.95999836921692,9.0539455e-05
0.981071001433306,0.526440479452053,0.3290165278376529,0.4765981544715662,0.35455118267337704,1.0,0.38128876349782403,-75.77162,65.700066,-0.10455176,0.95290864,1.03131615e-05,99.45862335653518,5.065738592420727,51.71999931335449,0.047091365
0.969613248808636,0.5009558562700414,0.33022275098957454,0.5633281544513719,0.3076366829128235,1.0,0.313884120433255,-111.94484,77.91749,-0.016633859,0.9844558,0.00035764478,100.0,5.303030303030303,42.239999771118164,0.015544176
0.9901498465952556,0.48957810903107823,0.20392715554632548,0.4306902524182091,0.34105159590697576,1.0,0.33274708320683205,-122.60341,87.00458,-0.0070264055,0.98663735,0.014918748,100.0,4.196328212813788,53.380000591278076,0.013362646
0.9942291103991742,0.47563700185839636,0.3130586125283735,0.5068604830772028,0.47034999122281734,1.0,0.27083295529280094,-97.95015,63.420914,-0.049872357,0.9684946,0.00021812561,100.0,3.520952144805356,80.65999746322632,0.031505406
0.9963372691565785,0.4721671705306133,0.222771126575893,0.40474198200680805,0.2992572309495242,1.0,0.37922133665517316,-18.47971,-17.007076,-0.0067200563,0.9757598,0.00011071306,100.0,6.595448211797492,43.059998750686646,0.024240196
0.990667668968681,0.47127259752137846,0.20259175489670014,0.5546284367748221,0.43332462988990655,1.0,0.32446918238984357,-5.715706,64.70729,-0.014783274,0.99712014,0.0002714621,100.0,4.338734971249346,76.52000188827515,0.002879858
0.9887029378156795,0.4536705027529478,0.12821969683839685,0.5097427777379032,0.37816849669778296,1.0,0.2675500757825609,7.246773,55.751774,-0.005492178,0.99836165,4.139532e-05,100.0,3.5931614024920315,69.01999711990356,0.0016383529
0.9701736340790987,0.4530654961397601,0.2022478996026615,0.5495398486426842,0.4233804586034551,1.0,0.26544994561443475,-79.018326,42.139168,-0.007238642,0.9986346,7.411724e-05,97.61477301872274,4.001025904077968,77.97999978065491,0.0013654232
0.9715651831539716,0.47137924257944597,0.2908972113652598,0.6039048380099032,0.4970033481032855,1.0,0.285097900781183,-96.2493,58.293198,-0.072006665,0.952574,0.00011529846,96.14457831325302,3.8335158817086525,91.29999876022339,0.047425985
0.9701453834253962,0.4680434337142846,0.29885209280882247,0.5770535729752937,0.37560447352733833,1.0,0.3407002207499891,-104.82216,66.46835,-0.006406777,0.95550936,0.00011322301,79.9624295554164,4.19536631183469,63.88000249862671,0.044490635
0.880452910152427,0.44318571005782237,0.22896838263982033,0.6848230586492856,0.36151134511495003,1.0,0.29502224929187354,-3.7739906,-35.05835,-0.0038045647,0.9813392,9.7983815e-05,99.65940054495913,5.347411444141689,58.719998598098755,0.018660784
0.8488158108623334,0.42571122369850417,0.25478277136196126,0.6728562025675506,0.4401489412221108,1.0,0.2778401913778887,-107.3832,68.61041,-0.010317903,0.99801034,0.00017599063,96.48152802211611,4.121638602663986,79.5799970626831,0.0019896626
0.848504369643325,0.41310152177861453,0.17505504265286298,0.6712330746633481,0.37832365637919385,1.0,0.27715165414652126,-104.65956,65.75696,-0.0015878924,0.94054955,0.0001373968,98.47715736040608,4.0907733651836375,66.97999835014343,0.059450448
0.8840603050849543,0.4489503655699695,0.21492073790884536,0.6087453656884413,0.45196689420003805,1.0,0.31339817645864665,0.1367569,67.961365,-0.037352514,0.97218233,0.00014501637,98.84492504300812,4.497419513393954,81.37999773025513,0.027817667
0.8945386458089218,0.44362847967226454,0.20219409893794613,0.6205568342272786,0.43884912174123475,1.0,0.3123048832661295,-0.5018387,66.98159,-0.0074418606,0.9792091,0.00019977464,98.77986781901372,5.287239450940519,78.68000268936157,0.020790875
0.8864954059592897,0.4239638578581737,0.159097937407689,0.6065447849919133,0.38048738891526485,1.0,0.3057362280037704,-8.812675,64.66523,-0.0031541188,0.9891235,7.339561e-05,99.8780487804878,5.579268292682927,65.6000018119812,0.010876477
0.9135823767378071,0.3922886785042048,0.17494872945984186,0.7004348348025526,0.4340646033032783,1.0,0.299089221456763,-107.038826,67.52474,-0.007585999,0.9959616,0.000101235666,99.66338684619367,4.298291040911445,77.24000215530396,0.0040383935
0.9346687843021289,0.4472691445776187,0.2099088142139998,0.7155303684795493,0.40766078680801165,1.0,0.31614145410996963,-107.8862,66.2512,-0.007925245,0.8977339,0.00021452522,99.61820851688692,4.434654919236417,68.09999942779541,0.10226607
0.9378799277787676,0.4146121430408825,0.15887830958180782,0.6776734419947983,0.30297562355055635,1.0,0.32411972877261,-1.3223648,-39.44385,-0.011224983,0.98576236,8.9742854e-05,97.99375835934016,5.2608114132857775,44.85999941825867,0.014237642
0.9613414404312278,0.4412823821076314,0.15062735320442897,0.6642656040321763,0.3363411911976901,1.0,0.3384427059040361,-111.46723,69.70557,-0.005103507,0.99071693,0.00026581076,96.71273813970863,4.856182293612252,53.53999733924866,0.009283066
0.9775812335168143,0.46984078365623533,0.16222880033417852,0.7335890789845473,0.38034784339303707,1.0,0.3752758115940951,-108.732376,67.20523,-0.008372256,0.9900219,0.00016219827,99.74803149606299,4.503937007874016,63.499999046325684,0.009978116
0.9626443849185786,0.4617620465851786,0.1927372032172589,0.7115743642592598,0.4007717419366537,1.0,0.35457078497781486,-113.272865,69.12779,-0.0050296546,0.9990049,0.00016285756,99.3512238277794,5.160719551754644,67.82000064849854,0.0009950995
0.9401265832362492,0.46243611772364296,0.18345597567522623,0.5060954153631716,0.41249417066066746,1.0,0.32053923790956673,-84.23132,38.92535,-0.003646283,0.9635464,1.5663842e-05,99.0285872883708,5.051346100471829,72.06000089645386,0.036453605
0.9605181309841024,0.4646447410943728,0.18989540418144749,0.5675452261211644,0.42604764114363863,1.0,0.31734237001673626,-109.20549,64.75761,-0.0033828053,0.98801255,0.00013885167,98.40510366826156,5.103668261562999,75.23999810218811,0.011987448
0.9742630475457641,0.479933331082449,0.20164985078174022,0.483658096356205,0.4179556387613269,1.0,0.3207759648730097,0.032295227,69.77335,-0.0027132144,0.7840681,0.000111931426,93.06311207834604,4.733405875952122,73.51999878883362,0.21593189
0.9801627762706134,0.4866136345839033,0.2252000953243704,0.49913617686778744,0.4333518654713109,1.0,0.32448851524162864,-0.77653503,70.32043,-0.006829118,0.895308,0.0001428612,92.33786610878661,5.256276150627615,76.48000121116638,0.10469198
0.980050226264915,0.49290454785807747,0.2557317602061645,0.5042142707049422,0.43554290050764105,1.0,0.3401368657809201,0.16078186,71.47134,-0.04255182,0.9969831,0.00019329251,90.41994750656168,4.7506561679790025,76.2000024318695,0.003016889
0.9762733466341549,0.49873934238543394,0.31416359390587756,0.5538295275473459,0.4679284046874982,1.0,0.3793587953607587,0.5284195,71.3678,-0.09745464,0.9621578,0.0004800299,92.2164566345441,4.892512972572276,80.94000220298767,0.037842214
0.9723517771761643,0.5112708308592014,0.3983229081701401,0.702871335631731,0.48495780719421716,1.0,0.4295077340748199,-2.3735428,73.52885,-0.0132490415,0.825049,0.00023450566,96.61943823017648,3.927417350236142,80.46000003814697,0.17495102
0.9690401783330501,0.5142425693632521,0.41045126416085437,0.6854102218388036,0.4956595319527696,1.0,0.4334992895134078,-0.5765915,71.09394,-0.017182805,0.7848968,0.00021020346,97.16450745538988,4.1065754094353455,81.81999921798706,0.21510321
